Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,10/26/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/26/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/26/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/26/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/26/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/26/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/26/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,147°,40°,-105°
SUM,10/26/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/26/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,10/26/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,141°,40°,-105°
SUM,10/26/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,10/26/2019 3:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,136°,40°,-105°
SUM,10/26/2019 3:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,10/26/2019 3:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,10/26/2019 4:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/26/2019 4:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,10/26/2019 4:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,10/26/2019 4:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,10/26/2019 5:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,10/26/2019 5:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/26/2019 5:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/26/2019 5:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,10/26/2019 6:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,10/26/2019 6:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,10/26/2019 6:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,10/26/2019 6:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,10/26/2019 7:00:58 AM,,0.0,0.5,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/26/2019 7:15:58 AM,,0.0,6.4,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,10/26/2019 7:30:58 AM,,0.0,39.4,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,10/26/2019 7:45:58 AM,,0.0,87.8,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,10/26/2019 8:00:58 AM,,0.0,144.4,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/26/2019 8:15:58 AM,,0.0,217.3,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,10/26/2019 8:30:58 AM,,0.0,206.0,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,10/26/2019 8:45:58 AM,,0.0,165.0,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,10/26/2019 9:00:58 AM,,0.0,105.7,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,10/26/2019 9:15:58 AM,,0.0,106.7,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,10/26/2019 9:30:58 AM,,0.0,118.7,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,10/26/2019 9:45:58 AM,,0.0,134.3,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,10/26/2019 10:00:58 AM,,0.0,162.2,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,10/26/2019 10:15:58 AM,,0.0,456.0,0.000,0.00,1.00,0.00,62°,40°,-105°
SUM,10/26/2019 10:30:58 AM,,0.0,282.6,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/26/2019 10:45:58 AM,,0.0,663.7,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/26/2019 11:00:58 AM,,0.0,678.5,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,10/26/2019 11:15:58 AM,,0.0,771.4,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/26/2019 11:30:58 AM,,0.0,802.5,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/26/2019 11:45:58 AM,,0.0,803.7,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/26/2019 12:00:58 PM,,0.0,799.2,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/26/2019 12:15:58 PM,,0.0,794.2,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/26/2019 12:30:58 PM,,0.0,759.8,0.000,0.00,1.00,0.00,52°,40°,-105°
SUM,10/26/2019 12:45:58 PM,,0.0,678.7,0.000,0.00,1.00,0.00,52°,40°,-105°
SUM,10/26/2019 1:00:58 PM,,0.0,575.0,0.000,0.00,1.00,0.00,52°,40°,-105°
SUM,10/26/2019 1:15:58 PM,,0.0,559.0,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/26/2019 1:30:58 PM,,0.0,616.4,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/26/2019 1:45:58 PM,,0.0,667.4,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/26/2019 2:00:58 PM,,0.0,710.0,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/26/2019 2:15:58 PM,,0.0,712.7,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/26/2019 2:30:58 PM,,0.0,639.4,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/26/2019 2:45:58 PM,,0.0,527.1,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/26/2019 3:00:58 PM,,0.0,466.9,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/26/2019 3:15:58 PM,,0.0,408.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,10/26/2019 3:30:58 PM,,0.0,372.3,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/26/2019 3:45:58 PM,,0.0,332.7,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,10/26/2019 4:00:58 PM,,0.0,268.6,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,10/26/2019 4:15:58 PM,,0.0,227.9,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/26/2019 4:30:58 PM,,0.0,185.1,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/26/2019 4:45:58 PM,,0.0,132.3,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,10/26/2019 5:00:58 PM,,0.0,102.8,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/26/2019 5:15:58 PM,,0.0,81.6,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/26/2019 5:30:58 PM,,0.0,47.3,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/26/2019 5:45:58 PM,,0.0,18.3,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/26/2019 6:00:58 PM,,0.0,4.2,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/26/2019 6:15:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/26/2019 6:30:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/26/2019 6:45:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/26/2019 7:00:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/26/2019 7:15:58 PM,,0.0,0.1,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,10/26/2019 7:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/26/2019 7:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/26/2019 8:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/26/2019 8:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/26/2019 8:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/26/2019 8:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/26/2019 9:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/26/2019 9:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/26/2019 9:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/26/2019 9:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/26/2019 10:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/26/2019 10:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/26/2019 10:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/26/2019 10:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/26/2019 11:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,10/26/2019 11:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/26/2019 11:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/26/2019 11:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/27/2019 12:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/27/2019 12:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/27/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/27/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/27/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/27/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/27/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/27/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,10/27/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/27/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/27/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,10/27/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/27/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,10/27/2019 3:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/27/2019 3:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,10/27/2019 3:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/27/2019 4:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/27/2019 4:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,10/27/2019 4:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,10/27/2019 4:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,10/27/2019 5:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/27/2019 5:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/27/2019 5:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/27/2019 5:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,10/27/2019 6:00:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,10/27/2019 6:15:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,10/27/2019 6:30:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,10/27/2019 6:45:58 AM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/27/2019 7:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/27/2019 7:15:58 AM,,0.0,2.6,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,10/27/2019 7:30:58 AM,,0.0,10.8,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,10/27/2019 7:45:58 AM,,0.0,24.9,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,10/27/2019 8:00:58 AM,,0.0,39.1,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/27/2019 8:15:58 AM,,0.0,56.5,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,10/27/2019 8:30:58 AM,,0.0,72.7,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/27/2019 8:45:58 AM,,0.0,98.2,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,10/27/2019 9:00:58 AM,,0.0,120.5,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/27/2019 9:15:58 AM,,0.0,148.3,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,10/27/2019 9:30:58 AM,,0.0,142.3,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,10/27/2019 9:45:58 AM,,0.0,196.9,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,10/27/2019 10:00:58 AM,,0.0,201.0,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/27/2019 10:15:58 AM,,0.0,239.1,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,10/27/2019 10:30:58 AM,,0.0,228.1,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/27/2019 10:45:58 AM,,0.0,229.8,0.000,0.00,1.00,0.00,59°,40°,-105°
SUM,10/27/2019 11:00:58 AM,,0.0,224.4,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/27/2019 11:15:58 AM,,0.0,203.4,0.000,0.00,1.00,0.00,56°,40°,-105°
SUM,10/27/2019 11:30:58 AM,,0.0,182.2,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/27/2019 11:45:58 AM,,0.0,109.7,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/27/2019 12:00:58 PM,,0.0,123.0,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/27/2019 12:15:58 PM,,0.0,173.3,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/27/2019 12:30:58 PM,,0.0,190.5,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/27/2019 12:45:58 PM,,0.0,197.1,0.000,0.00,1.00,0.00,52°,40°,-105°
SUM,10/27/2019 1:00:58 PM,,0.0,177.7,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/27/2019 1:15:58 PM,,0.0,122.0,0.000,0.00,1.00,0.00,53°,40°,-105°
SUM,10/27/2019 1:30:58 PM,,0.0,123.2,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/27/2019 1:45:58 PM,,0.0,161.3,0.000,0.00,1.00,0.00,54°,40°,-105°
SUM,10/27/2019 2:00:58 PM,,0.0,134.1,0.000,0.00,1.00,0.00,55°,40°,-105°
SUM,10/27/2019 2:15:58 PM,,0.0,83.8,0.000,0.00,1.00,0.00,57°,40°,-105°
SUM,10/27/2019 2:30:58 PM,,0.0,91.2,0.000,0.00,1.00,0.00,58°,40°,-105°
SUM,10/27/2019 2:45:58 PM,,0.0,84.7,0.000,0.00,1.00,0.00,60°,40°,-105°
SUM,10/27/2019 3:00:58 PM,,0.0,102.1,0.000,0.00,1.00,0.00,61°,40°,-105°
SUM,10/27/2019 3:15:58 PM,,0.0,114.9,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,10/27/2019 3:30:58 PM,,0.0,105.7,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/27/2019 3:45:58 PM,,0.0,95.3,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,10/27/2019 4:00:58 PM,,0.0,95.6,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,10/27/2019 4:15:58 PM,,0.0,64.9,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,10/27/2019 4:30:58 PM,,0.0,115.6,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/27/2019 4:45:58 PM,,0.0,53.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,10/27/2019 5:00:58 PM,,0.0,33.9,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/27/2019 5:15:58 PM,,0.0,21.9,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,10/27/2019 5:30:58 PM,,0.0,15.1,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,10/27/2019 5:45:58 PM,,0.0,5.4,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/27/2019 6:00:58 PM,,0.0,1.5,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,10/27/2019 6:15:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,10/27/2019 6:30:58 PM,,0.0,0.2,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,10/27/2019 6:45:58 PM,,0.0,0.3,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/27/2019 7:00:58 PM,,0.0,0.2,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/27/2019 7:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,10/27/2019 7:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,107°,40°,-105°
SUM,10/27/2019 7:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,110°,40°,-105°
SUM,10/27/2019 8:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,113°,40°,-105°
SUM,10/27/2019 8:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,116°,40°,-105°
SUM,10/27/2019 8:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/27/2019 8:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/27/2019 9:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,124°,40°,-105°
SUM,10/27/2019 9:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,127°,40°,-105°
SUM,10/27/2019 9:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,130°,40°,-105°
SUM,10/27/2019 9:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/27/2019 10:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,10/27/2019 10:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/27/2019 10:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,10/27/2019 10:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/27/2019 11:00:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,10/27/2019 11:15:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/27/2019 11:30:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/27/2019 11:45:58 PM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/28/2019 12:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/28/2019 12:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/28/2019 12:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/28/2019 12:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/28/2019 1:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,10/28/2019 1:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,152°,40°,-105°
SUM,10/28/2019 1:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,10/28/2019 1:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,10/28/2019 2:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,10/28/2019 2:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,10/28/2019 2:30:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,144°,40°,-105°
SUM,10/28/2019 2:45:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,10/28/2019 3:00:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,10/28/2019 3:15:58 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,10/28/2019 3:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,10/28/2019 3:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,10/28/2019 4:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,10/28/2019 4:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,10/28/2019 4:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,10/28/2019 4:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,121°,40°,-105°
SUM,10/28/2019 5:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,118°,40°,-105°
SUM,10/28/2019 5:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,10/28/2019 5:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,10/28/2019 5:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,10/28/2019 6:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,10/28/2019 6:15:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,10/28/2019 6:30:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,10/28/2019 6:45:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,10/28/2019 7:00:58 AM,,0.0,0.3,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,10/28/2019 7:15:58 AM,,0.0,1.0,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,10/28/2019 7:30:58 AM,,0.0,3.9,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,10/28/2019 7:45:58 AM,,0.0,10.7,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,10/28/2019 8:00:58 AM,,0.0,18.4,0.000,0.00,1.00,0.00,84°,40°,-105°
SUM,10/28/2019 8:15:58 AM,,0.0,26.4,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,10/28/2019 8:30:58 AM,,0.0,35.5,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,10/28/2019 8:45:58 AM,,0.0,62.3,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,10/28/2019 9:00:58 AM,,0.0,79.8,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,10/28/2019 9:15:58 AM,,0.0,78.9,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,10/28/2019 9:30:58 AM,,0.0,108.0,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,10/28/2019 9:45:58 AM,,0.0,159.3,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,10/28/2019 10:00:58 AM,,0.0,171.1,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,10/28/2019 10:15:58 AM,,0.0,184.1,0.000,0.00,1.00,0.00,63°,40°,-105°
